name,freq,f001,f002,f003,f004,f005,f006,f007,f008,f009,f010,f011,f012,f013,f014,f015,f016,f017,f018,f019,f020,f021,f022,f023,f024,f025,f026,f027,f028,f029,f030,f031,f032,f033,f034,f035,f036,f037,f038,f039,f040,f041,f042,f043,f044,f045,f046,f047,f048,f049,f050,f051,f052,f053,f054,f055,f056,f057,f058,f059,f060,f061,f062,f063,f064,f065,f066,f067,f068,f069,f070,f071,f072,f073,f074,f075,f076,f077,f078,f079,f080,f081,f082,f083,f084,f085,f086,f087,f088,f089,f090,f091,f092,f093,f094,f095,f096,f097,f098,f099,f100,f101,f102,f103,f104,f105,f106,f107,f108,f109,f110,f111,f112,f113,f114,f115,f116,f117,f118,f119,f120,f121,f122,f123,f124,f125,f126,f127,f128
Jack_Straw,28,0.0308210719,-0.0152145205,0.0818574131,0.0051236441,-0.0545046665,-0.0955614299,-0.0319334716,0.0180053804,0.1140656844,-0.0348371193,0.2378369719,-0.0278848745,-0.1708503366,0.0597833656,0.0124953138,0.097574003,-0.1276431382,0.0026901886,-0.2273854911,-0.0987838283,0.0166760478,0.042778749,0.1137082353,-0.0013256487,-0.090587005,-0.2831070721,-0.0806473121,-0.1066043824,0.1057004929,-0.1433513612,0.0237903986,0.0044508311,-0.215236038,-0.1507244408,0.0404729098,-0.0214505401,-0.0031239782,-0.0899022222,0.2339957356,0.0306670479,-0.203376174,0.1121595278,0.1048179418,0.1884926558,0.2306691557,0.0432131998,-0.006387677,-0.0429849364,0.0999399051,-0.2762829065,0.0866684094,0.050485082,0.1694413126,0.1301059425,0.0269354433,-0.1150929034,0.0653891861,0.1611204743,-0.2256239206,0.1325550824,0.0916046575,-0.1047498509,0.0192975067,0.0356386267,0.1264854521,0.1028550565,-0.0679900944,-0.1539843231,0.060682632,-0.1610556841,-0.023149671,0.1041782871,-0.0923779532,-0.1272361428,-0.2937833071,0.0390185677,0.4126738608,0.0707663521,-0.1740635633,-0.0056621796,-0.0977786109,-0.0625363141,-0.0409573466,0.0367708392,-0.0556157865,-0.0677624047,-0.0373272374,0.0521442145,0.2084318101,-0.0349346288,-0.0542284995,0.1796569675,-0.023195412,0.0015434138,0.0383495167,0.0931503773,-0.1583448797,-0.0493254513,-0.1186557561,-0.0130321365,-0.0193259045,-0.1138890311,-0.0094524715,0.0336082056,-0.2241428047,0.186874792,-0.0643573925,-0.1150425822,0.0236804597,0.0662797466,-0.0203302521,-0.0018466369,0.1662377715,-0.2058441192,0.2656152844,0.2318980992,0.0708204061,0.124999851,0.0184373651,0.0822039768,0.0021839887,0.0940244421,-0.1147261858,-0.1109764203,-0.0399820991,0.0074491459,0.0773243383,0.0414625816
Juan_Carlos_Ferrero,28,-0.1907879561,0.1273216903,-0.0191474166,-0.106664516,-0.1646184474,-0.0333169177,-0.0795297995,-0.0633937716,0.1613044888,-0.0393311158,0.1425298154,0.0075217513,-0.1638246179,-0.0615002885,0.0369904414,0.147949338,-0.2077403516,-0.127901569,-0.0503808931,-0.1566555053,-0.036542166,0.1072121263,-0.0098345689,0.079843387,-0.1253067106,-0.3459595144,-0.015353037,-0.0481795073,0.1363019943,-0.0433094576,-0.0117503759,0.0997644961,-0.1821502894,-0.0657103956,0.095512785,0.1722451597,-0.0567064472,-0.0032785279,0.196412012,0.0220632777,-0.1519207358,-0.0053125168,0.0168139897,0.2998839915,0.1690741926,0.004524129,0.0742075294,-0.0969573855,0.1158923209,-0.1772382259,0.0599228591,0.2216024548,-0.0059757447,0.0625947788,-0.0187534913,-0.1740781218,-0.0104320263,0.1345941722,-0.1514928341,0.068717882,0.0986051857,-0.112677753,-0.0524040088,-0.0455652736,0.1752263308,0.1022267863,-0.0734505355,-0.2352222353,0.1442555934,-0.1472569257,-0.0988002643,0.0483122803,-0.0830061436,-0.1153998375,-0.2815972269,0.012551819,0.3113012016,0.1043333411,-0.1611657143,0.0170532037,-0.0622547381,-0.0671246648,0.073644124,0.0755676851,-0.120078817,-0.0264016204,-0.0966688469,0.065884538,0.24759835,0.0410428271,-0.0138776731,0.1840672344,0.0756880417,0.0601844937,0.0526301153,0.1292219162,-0.1466482282,-0.0229909234,-0.1101057008,-0.0739389881,0.1135721803,-0.1173910424,0.0369510204,0.1715854108,-0.2139164209,0.2964093387,-0.0043330966,0.0410566702,-0.0355540141,0.0269897953,-0.0297227129,-0.0131951738,0.2015759647,-0.1124322191,0.2685353458,0.2168987691,0.0754445195,0.1864622086,0.1057127565,0.0355156213,-0.0408725813,-0.0367847867,-0.1295359731,-0.0805092379,-0.0321158059,-0.0336714163,0.0615904741,0.0981572568
Ricardo_Lagos,27,0.0099691786,0.0294948332,-0.0328240022,-0.0169123467,-0.0844815522,-0.0560654625,0.0488424003,-0.1385125816,0.1101849377,-0.023231592,0.2120736688,-0.0213085748,-0.2853646278,-0.1667880118,0.0467520729,0.1090026051,-0.1384996772,-0.1490687877,-0.1853818446,-0.0694422126,-0.0741481557,-0.0901832506,0.1282642186,-0.0524447821,-0.0880715102,-0.3261227012,-0.0572288446,-0.1036072522,0.0853312761,-0.0873479471,0.1341000497,0.0507145487,-0.2172942907,-0.1165813655,0.0278947577,0.0104412064,-0.0888766348,-0.0622085929,0.2473920584,-0.0582250282,-0.1703628153,0.1009227261,-0.0216669049,0.2037221044,0.1996986717,-0.0384281687,0.0856742859,-0.104154855,0.1159482598,-0.2595026493,0.0553931966,0.0936637819,0.1149017364,0.0237913951,0.0658008903,-0.0738350376,0.0154912192,0.1664126217,-0.2342378497,0.0863276795,0.0880571976,-0.0594057515,-0.0534972288,-0.0400150344,0.0640322641,0.050988093,-0.0656501651,-0.1397248805,0.1838225275,-0.1693087369,0.0109402463,0.0497479215,-0.0454403199,-0.1873503476,-0.2748405635,0.0492885411,0.3510333598,0.1272483617,-0.1697573811,-0.0237887762,-0.074025169,0.000417362,-0.0311340988,-0.0038910643,-0.0635011494,-0.0811681896,-0.1137099341,0.0162536297,0.1490394622,-0.0793069303,-0.0364424922,0.2242698818,0.0255865343,-0.0113718789,0.0565478131,0.0449175313,-0.1051856279,0.0142675033,-0.1407354176,0.0107598975,0.0308129899,-0.1484322399,0.0628762394,0.0246427432,-0.0814558044,0.1879698783,-0.0512632765,-0.010697444,0.008388998,0.0186287463,-0.0021626223,-0.0505722091,0.1343021095,-0.231029585,0.2506723702,0.2194827944,0.0202524997,0.1160358191,0.0331539437,0.0710316151,-0.0071152318,0.0307175554,-0.1150002852,-0.1201839596,-0.0678092316,0.0596370399,-0.0042418437,0.0633897707
Gray_Davis,26,-0.1006218195,0.1590417624,0.0825567693,0.0355405696,-0.0784818605,0.016149696,-0.018896034,-0.0612258613,0.0744060427,-0.0466005318,0.3072190583,-0.0498810634,-0.2273187041,-0.1128491685,0.0239555053,0.196407631,-0.0609604716,-0.0985514224,-0.2127255946,-0.0283757225,0.0185475498,0.1015212908,-0.0342776105,-0.0259296577,-0.101043798,-0.3352017403,-0.0624080263,-0.0414884165,0.0162769575,-0.0767971426,0.011791015,0.0030018946,-0.1420040727,-0.047719039,0.0172032006,0.0342794433,-0.1081086919,-0.0142278485,0.1739273816,0.008709522,-0.1974931359,0.0356598422,0.049073264,0.2566959262,0.2324973196,0.0439374447,0.0570953041,-0.0988560691,0.0328377523,-0.2607171834,0.0634053424,0.157023713,0.102321744,0.127208516,0.0900541618,-0.1232942715,-0.0191707462,0.209843263,-0.1563283354,0.0788302347,0.0040217838,-0.1598956287,0.0077409716,-0.0278407857,0.1686141491,0.0611523129,-0.0592972748,-0.1424622983,0.2088138461,-0.1342814714,-0.0880666524,0.0274003316,-0.0728660077,-0.2040093392,-0.3657987416,0.0628233775,0.3337833285,0.0730054751,-0.2357247919,0.0424536578,-0.0236447807,-0.0549625531,0.0683063418,0.0628697798,0.0106832329,-0.18588911,-0.1254900098,-0.0262383558,0.266400069,-0.1035514995,0.0830134153,0.2466186732,0.0009756684,-0.0851487964,0.0253571551,0.0609273352,-0.0685823113,0.0315524638,-0.0221742727,0.0178047568,0.0158628821,-0.1620149612,-0.0036183605,0.0517754182,-0.1987017095,0.1899413913,0.0098969089,0.0323675685,0.0251928307,-0.0622560009,-0.0306197554,-0.0202768221,0.2137043774,-0.1944593191,0.2869462073,0.1878559887,-0.0351028554,0.1618546844,0.0812846795,0.1560480893,-0.009097944,-0.029255759,-0.1887723506,-0.0811368302,-0.0018033683,-0.0288771521,-0.0508184545,0.1193748191
Rudolph_Giuliani,26,-0.1027688906,0.0936025679,0.1099099815,-0.0101762032,-0.0933244526,-0.0594532564,-0.0675138831,-0.0435186774,0.0980618224,-0.0643760711,0.2769466937,-0.0125239426,-0.3125056922,0.0626924112,-0.1083672643,0.1875973046,-0.1385753453,-0.1180161834,-0.1596614718,-0.1908216476,0.0273793302,0.0870955288,0.0184678305,-0.0177720375,-0.1205472127,-0.2424443811,-0.0545933321,-0.0836129189,0.1060222313,-0.1546597779,0.0151521396,0.0431932658,-0.1313496828,-0.0367092714,0.083720915,0.0547853783,0.0307277068,-0.0551969744,0.3105794489,0.1013819352,-0.1236652508,0.0159434527,0.0612111464,0.3300631642,0.1694781333,0.0212065019,0.0594413355,-0.053463459,0.0721522421,-0.305637747,0.0479385033,0.1492393166,0.1194880605,0.1067435294,0.0525132492,-0.2108117491,0.0426664725,0.1391508728,-0.1625086963,0.1039690003,0.1475397944,-0.1662563235,-0.0830197632,0.0226612464,0.1908971518,0.0261060148,-0.1291871071,-0.1064068377,0.1825621575,-0.0772057623,-0.0513192825,0.0711103901,-0.1377756298,-0.0811870396,-0.3096365333,0.0776101574,0.4213335216,0.0500675254,-0.1387758106,0.0355488509,-0.009318253,0.0120811518,0.0213716216,0.0066779777,-0.1422146708,-0.0608325601,-0.083192274,0.1114899293,0.1830871254,-0.0112439236,-0.0318066329,0.1343327165,-7.94231891632E-05,0.0287768617,0.0571380034,0.1488555223,-0.0803863406,-0.0977900997,-0.08918266,0.056563586,0.0664845109,-0.12483944,0.0040659201,0.0643385872,-0.1855468601,0.0836530924,-0.0659206733,-0.1048477292,-0.0977779701,-0.0031189304,-0.0935884118,0.0678428188,0.2023120672,-0.2400995642,0.248865813,0.2876572907,0.0182925947,0.0813211277,0.0975637659,-0.0076022632,0.0113911182,0.0043260595,-0.1280255914,-0.1785316318,-0.0202479679,-0.0288244449,0.0316055305,0.0414615571
Tom_Daschle,25,-0.1046821475,0.1150796264,0.0732566416,-0.0418184772,-0.0205150265,-0.0462296568,0.0063804882,-0.0598350018,0.1582230628,0.0899555534,0.2429343462,0.0019464516,-0.2972529531,-0.0412784889,-0.0035056393,0.0734782964,-0.0765476376,-0.0405364148,-0.1201644912,0.0141990548,-0.0163811874,0.0414184779,0.0812781602,-0.0017151712,-0.0953812897,-0.2580359876,-0.1004154012,-0.0747383237,-0.0125069637,-0.1768597662,-0.0276394635,0.0642041713,-0.2001962513,-0.1894744933,0.0176739469,0.0379742719,-0.1367804855,-0.1046494171,0.2464586645,0.0278622843,-0.1542037576,0.0184742641,0.0737310424,0.2840986252,0.2563219368,-0.0480763353,-0.0363560021,-0.0623893403,0.0744500458,-0.2605682015,0.0489685833,0.1226978078,0.206198588,0.1108573526,0.0550319739,-0.1328148991,0.0879512355,0.1104588509,-0.2255406976,0.0232109297,0.0628443137,-0.1215918064,-0.0595766082,-0.0059700864,0.0800000057,0.0964330733,-0.0469639599,-0.157759428,0.1073363572,-0.1023375914,-0.047451172,0.1229246557,-0.0907016993,-0.1981310546,-0.284422189,0.0167787932,0.192007497,0.0576021336,-0.2363280356,0.0370252132,-0.0901914164,-0.0576190501,-0.0533943437,-0.0203540996,-0.0825577006,-0.0285203084,-0.1134776771,-0.0256637856,0.1845513284,-0.0313784033,-0.0196409263,0.1993353814,0.0397702381,-0.0355997533,0.126210317,0.0870531648,-0.0579481646,-0.0071144952,-0.1789296269,0.0145778898,0.0746570677,-0.1891940236,-0.0492311716,0.0886389911,-0.2810918093,0.1977059543,0.0627758577,-0.0433413722,0.0248597432,-0.1460416615,-0.0604021437,0.0426021032,0.2081812769,-0.290296495,0.245755747,0.1613692194,-0.0236980449,0.0857726708,0.0353327431,0.0259030312,-0.048242446,0.0289391242,-0.146414578,-0.105295524,0.0421533212,-0.0044351323,0.0128856786,0.0571786053
Atal_Bihari_Vajpayee,24,-0.1337523013,0.0155332126,-0.0478664748,-0.0724514276,-0.0744197145,-0.0666317195,0.000567548,-0.0763516873,0.1157546639,-0.0686413273,0.1346681416,-0.0427380167,-0.2385729104,-0.067409426,-0.0179304983,0.0872579589,-0.0882798359,-0.1172626913,-0.1297729611,-0.0854543895,-0.0346241854,0.0299582072,0.0303741749,0.0197602175,-0.1088234484,-0.3234652579,-0.1558240056,-0.0011034999,-0.0281079337,-0.0197826307,-0.0084858714,0.1049091741,-0.2261228263,-0.1198479906,0.0694765225,0.075082235,-0.0145356422,-0.0094477264,0.1873416305,0.0856489465,-0.1290702671,-0.0266688559,0.1256636977,0.3142866492,0.1983195692,0.0149668101,-0.0058960132,-0.0608240739,0.092958957,-0.2382696569,0.0806159154,0.1203157306,0.1034338772,0.0479139686,0.1222261265,-0.0947799534,0.0340437256,0.1035358906,-0.1436087936,0.0003572067,0.0319690965,-0.0500311181,-0.1131738946,-0.0660401657,0.1962915659,0.1542274803,-0.0781548917,-0.173798725,0.2455112487,-0.1195209771,-0.0301422924,0.0312444344,-0.0911862776,-0.0977557823,-0.3542473018,0.074167259,0.3659973145,0.065993242,-0.1060281396,0.0631138161,-0.0739933997,-0.0112765525,0.0397271663,-0.0134120341,-0.1660018563,0.0005642809,-0.0450201817,0.0832009092,0.1813116819,0.0177401211,-0.075745143,0.1083699912,0.0116697606,-0.0038245013,0.1484698951,0.1111992896,-0.0727331564,-0.0377766341,-0.1946999431,0.0698006079,0.1373396814,-0.1894857287,0.0295581538,0.1602048129,-0.182550475,0.0836130828,0.007937192,-0.0866122916,-0.0076315808,0.0222585835,-0.1319409013,-0.019957073,0.0752442181,-0.2967713475,0.1941169798,0.1149341092,-0.0730394349,0.1149878949,0.048471868,0.0783359557,-0.0356624313,0.0247687902,-0.0867687911,-0.1412422806,0.025807431,0.0648500919,0.0103554809,0.0672356561
Jeremy_Greenstock,24,-0.1127525344,0.0790038854,0.0567450561,-0.0112125911,-0.1566580832,-0.1099812388,-0.0056658164,-0.0600465499,0.0913095698,-0.0728469118,0.1890429854,-0.0790317282,-0.2552443743,0.0335161127,-0.0860115811,0.1047218442,-0.1232480705,-0.0747687295,-0.1319665909,-0.1210264266,0.0433104411,0.1629066318,-0.0044953716,-0.0298710205,-0.066148594,-0.2921735048,-0.0854354054,-0.0559844077,0.0798223168,-0.0526397899,0.0267334972,0.1470322758,-0.2071763426,-0.1132859886,0.0695246384,-0.0058398191,-0.0658364668,-0.0685296059,0.2333753854,0.1322079003,-0.1425911486,0.0917365104,0.0683072284,0.3229951561,0.1569902599,-0.0253292285,-0.0359134786,-0.0589145795,0.0606299378,-0.2805896997,0.0681839958,0.1719594747,0.153273508,0.0790887699,0.1698838472,-0.1596700698,0.0785454735,0.0734755248,-0.1810080707,0.0479914546,0.1132260486,-0.0836839229,-0.0264313202,-0.0579279438,0.0920638219,0.0665278137,0.0032641543,-0.1056107953,0.1308727264,-0.1289952397,-0.0786309317,0.0505072735,-0.0486207604,-0.0940557048,-0.2655856311,0.0655950159,0.2954803407,0.1594499052,-0.1552638114,0.0931598693,-0.003982869,-0.0294973832,0.0725289807,-0.0470896177,-0.1755725592,-0.0305193141,-0.0419458374,0.0364475101,0.1288240999,0.0165845826,-0.0578363165,0.2479152679,0.0134851914,-0.0536588803,0.1521288455,-0.0394227579,-0.084020637,-0.108633846,-0.1165133715,-0.0009064078,0.1017496735,-0.2532976568,-0.0406286605,0.0830857009,-0.271676898,0.0933568701,-0.0622258484,-0.0752290413,-0.0537149236,-0.0449192598,-0.1098506823,0.138024956,0.1415777057,-0.2420865297,0.2775563598,0.1265468597,-0.0527837686,0.1487603188,0.1182192042,-0.0306939632,-0.0595229827,-0.0265852939,-0.0784782618,-0.2081080824,0.0815024078,0.0201315787,0.0242992677,0.054557249
Jeremy_Greenstock,24,-0.134436354,0.1197968423,0.0727499425,-0.1345007867,-0.1187372357,0.0379778482,-0.0410675108,-0.1745014042,0.1407172978,-0.1787954122,0.2052873224,-0.0199252963,-0.218131274,0.0370703191,0.0088340519,0.2037094831,-0.1518771946,-0.1610237509,-0.1398227364,-0.1092681289,-0.02665383,0.1326582581,-0.0238072667,0.0804009736,-0.1940779835,-0.198255688,-0.0801898092,-0.0528835319,0.0624607056,-0.0882212371,0.0683548823,0.0764530301,-0.1595164984,0.0908020586,0.0891591758,0.0842603892,0.004750737,-0.1042893454,0.1550370455,0.0395458974,-0.2271807343,-0.015583531,0.1190925539,0.2139765471,0.1943389624,-0.0326333605,0.0464279577,-0.1060387045,0.1183190122,-0.2481264919,0.0206762515,0.0876260251,0.0664426535,0.0634759963,0.0821056888,-0.2117576301,0.053082414,0.1601992548,-0.1962468326,0.1063050926,0.1702758074,-0.1122193709,-0.033850003,0.0146322278,0.1663917452,0.0881381929,-0.1467293948,-0.1928917915,0.2054409087,-0.1764970571,-0.0366518311,0.171824038,-0.0930371061,-0.1815090775,-0.2040109336,0.0095956326,0.3862706721,0.1967558861,-0.1638670415,0.0039964663,-0.0083760507,0.0345208123,0.0769312084,0.1007964909,-0.0269493815,-0.1380577981,-0.0672457889,0.012106223,0.290201813,0.036919035,0.0306750461,0.295738101,0.0374699458,-0.1098810583,-0.0324296691,0.0692172647,-0.1224452257,-0.0583680049,-0.039207615,-0.026845213,-0.0849211663,-0.0373198763,-0.004213383,0.1420500577,-0.1766397357,0.2402189225,-0.0660726503,-0.0361934602,-0.0637170821,0.0299642291,-0.0299702827,0.0025095139,0.1474205405,-0.249073416,0.1298802197,0.1716228724,0.0165318977,0.1071362942,0.0479173027,0.1400867403,0.0462754071,-0.0247741975,-0.1269104928,-0.1393810511,0.0265308768,-0.1568988562,0.0304367337,0.0044106427
Winona_Ryder,24,-0.1435344368,0.0737624988,0.0851000845,-0.0975312665,-0.138166219,-0.0448547825,-0.0632928833,-0.1622188389,0.1244282499,-0.0944996178,0.19226785,-0.0788966492,-0.3512720764,0.005662052,-0.0736954957,0.1681550443,-0.2935104072,-0.1980906129,-0.0031817062,-0.0639585927,0.1255898178,0.111339204,0.0628525317,0.1712900251,-0.1530474424,-0.3122490048,-0.1006677374,-0.0838432163,0.0462213643,-0.0185397938,0.0310932584,0.0630315542,-0.1718774289,0.0127577931,0.0655923262,0.1325864494,0.0488119312,-0.1898795217,0.1695399582,0.083722733,-0.2291214168,-0.0399553441,0.0973499268,0.2675722837,0.2351918221,0.016365204,0.037523713,-0.1222805828,0.1826094091,-0.3332714736,0.0578538775,0.2368357033,0.080502212,0.0250637047,0.0930365399,-0.2039868981,0.0606526956,0.1712287217,-0.2533624172,0.0919236541,0.124240987,-0.0868990943,0.0941846743,-0.0878066495,0.1618370116,0.0889128521,-0.1482654065,-0.1785519123,0.1621033251,-0.2427886426,-0.1384729594,0.1254208386,-0.1536812484,-0.1653136313,-0.3047388494,-0.0293818917,0.3457757533,0.1473060101,-0.1108726338,0.1041352078,-0.0049080825,-0.0033033714,0.0167641435,0.2232868075,-0.0117259426,0.001115228,-0.1664839834,-0.018212676,0.1993154287,-0.0068286965,0.0295977499,0.3969575763,-0.0050500669,-0.0304368343,0.1181503758,0.1263145506,-0.1876076162,-0.0296738334,-0.0845517889,-0.0236555561,-0.04781802,-0.0424390547,0.0018997197,0.0595946684,-0.1480843723,0.0934623554,-0.1488592476,-0.030880969,-0.0916245356,-0.1741088182,-0.0595475137,-0.0043549114,0.156796515,-0.2733340263,0.1198396757,0.146925509,0.0331283733,0.1499251872,0.0423609689,0.1018786579,-0.0095827365,-0.0766831264,-0.1098530218,-0.0891175121,0.0311658457,-0.1195063293,0.003437141,-0.0023734462
Jose_Maria_Aznar,23,-0.071433492,0.001729792,0.0361349769,-0.0567828566,0.0409122407,-0.1005537212,-0.0496582836,-0.0598814376,0.0750805363,-0.0619664788,0.2180658579,-0.0096029527,-0.2569477558,-0.0410453938,-0.1029995531,0.1161853522,-0.1179563403,-0.0152040152,-0.1859834045,-0.1395451576,0.1482502967,0.1249671355,-0.0051157735,0.014083473,-0.1502797455,-0.1983407438,-0.0663403347,-0.0700702816,-0.0281457268,-0.1012111753,0.0823079199,0.0409620479,-0.1869827807,-0.0321405083,0.0247379579,0.0588022098,-0.0289931726,-0.0729199424,0.16560103,0.0818735734,-0.1081659868,0.0558092482,-0.0060885334,0.237321943,0.1370246559,0.0123948893,-0.0167310312,-0.0837994367,0.1026777402,-0.2629216313,0.0034000371,0.156194672,0.0679230839,0.1245326102,0.1339484304,-0.1305041164,0.0823680535,0.1191880852,-0.1730222553,0.0291652344,0.0082527194,-0.0619351268,0.0294127315,-0.0642096773,0.0226127785,-0.030338835,-0.1542004645,-0.0646562055,0.0858388096,-0.1145364568,-0.007466522,0.115040496,-0.0513670929,-0.2138920724,-0.2619299293,0.0805957019,0.3772858679,0.1733817607,-0.2003810406,0.0017703003,-0.1010010093,-0.0626251921,0.0939778537,-0.0616627596,-0.0189915635,-0.0101057393,-0.0992589518,0.0368012339,0.1447633654,-0.0072926404,-0.0380018875,0.2714461684,-0.0135173537,-0.0063148695,0.0265152529,0.0864398479,-0.167700693,0.0116826911,-0.0354736894,0.0347093195,0.0639719293,-0.141866684,-0.006300177,0.0325322822,-0.0806367248,0.179463014,-0.0028649415,-0.0304163955,-0.0514082499,0.0424870886,-0.1996085495,0.0087318989,0.1366721094,-0.2302418947,0.1951885968,0.1880059391,0.0041145412,0.1237157732,0.1061159298,0.0792973712,-0.0800008625,-0.0267818347,-0.12536259,-0.1648835391,0.0238106754,0.0669800788,0.0358261839,-0.0192926601
Saddam_Hussein,23,-0.0549565256,0.053452611,0.087860167,-0.019952124,-0.0154465511,-0.0390510485,-0.0119766351,-0.1107049063,0.1912849545,-0.0208012089,0.1497820914,-0.0497338548,-0.1484289318,-0.050371021,-0.0621529222,0.1485581696,-0.1088048965,-0.0928984135,-0.1099927723,-0.0097989226,-0.0029100243,0.0552910902,0.111549966,-0.0709114522,-0.1133123338,-0.3870161474,-0.1033632308,-0.0898525715,0.0627295822,-0.0104616322,-0.0436640382,0.0647574961,-0.2160722017,-0.0531312302,0.0194672309,0.0174400192,-0.065308243,-0.0507124588,0.2233194262,0.0802246034,-0.2082463056,0.141488269,0.0929790735,0.2139542848,0.2517773807,-0.001473618,-0.0108967256,-0.0556982085,0.0496604629,-0.2286288142,0.1082896441,0.1051165015,0.1648917943,0.074610889,0.1573682725,-0.0873370767,0.0308944639,0.0293888804,-0.1581350565,0.0918175653,0.127417013,-0.012027286,0.0398493819,0.0208822545,0.0984029695,0.0714627355,-0.0541398562,-0.0860610232,0.0381596312,-0.1308762431,0.0771989226,0.0216004718,-0.0806096494,-0.1680627167,-0.2723950148,0.0996063426,0.3145736754,0.1315960139,-0.1718539,0.0110732857,-0.0437175147,-0.0435952134,0.0531435348,-0.0191769805,-0.1071796343,-0.0803861618,-0.0940972567,-0.0209398158,0.1780416965,-0.0372912101,-0.002289352,0.2399331927,-0.0505881086,-0.0233214218,-0.0350391641,0.0324978679,-0.1441247612,0.0266799163,-0.0891124606,0.0177550465,0.0196335539,-0.1194121391,0.0191199742,0.0928884447,-0.2097948194,0.0734378174,-0.0455895662,-0.0652442873,0.0404564142,0.061164856,-0.1113621444,-0.0494783968,0.0985408723,-0.1685796082,0.2237449735,0.1523275375,-0.0184778944,0.0915960968,0.0951280817,0.0679861009,-0.0146320183,0.1077387407,-0.045348566,-0.0707278848,0.0044210902,0.0217007436,0.0208078213,0.0891588256
Tiger_Woods,23,-0.0388894789,0.0424832031,0.109209232,-0.0286720991,0.0064770137,-0.0421964675,-0.0048256116,-0.0439265147,0.1493808776,-0.0936047509,0.3380084038,0.0421263576,-0.1589124501,-0.1286748946,0.0756646022,0.1046970189,-0.2018823922,-0.0661895052,-0.0224118978,-0.074040994,-0.0299756359,-0.0200880859,0.0757903755,0.0107130539,-0.1125388443,-0.3368729651,-0.1209823266,-0.1025450379,0.1176047474,-0.09387853,0.0263324641,0.0460303165,-0.2027487755,-0.0427553244,-0.0735841021,-0.0492641516,0.0039681653,-0.0642521232,0.1835967004,0.0636262074,-0.1264304072,-0.0565468185,-0.0861875191,0.3146153688,0.1705315709,-0.0222339872,0.0498973057,0.0061017219,-0.0339874215,-0.2325118333,0.0538855791,0.0573823452,0.1556313783,0.0125602707,-0.0341429263,-0.0905632675,-0.0459025875,0.0887128487,-0.1595883965,0.0493172854,0.0416972898,-0.0382085741,-0.042056419,-0.0569222011,0.3086065054,0.1148488969,-0.1131470501,-0.1310478449,0.1570055485,-0.0591863468,-0.0630330071,0.0603826493,-0.1157253608,-0.1656900048,-0.249565959,0.101470165,0.319871366,0.134612903,-0.2165984511,-0.0005068588,-0.2489051074,0.017463997,0.0156916678,0.0153691266,-0.0607130006,0.0376445316,-0.074610427,0.0219729505,0.1566485167,-0.0500275828,-0.1011615694,0.1937663257,-0.0284907501,-0.0003988836,0.0100501571,-0.0617794618,-0.0026194891,0.0551346093,-0.1576260924,-0.0486726686,0.0575163737,-0.045876015,0.0218028128,0.1301129907,-0.2324501127,0.2024884671,0.0680417717,-0.0675899237,0.125835076,0.0788128972,-0.1330075115,-0.0925497487,0.1644411236,-0.3015423417,0.184869796,0.2247487158,0.1301202029,0.1747606695,0.065126121,0.0919406712,-0.04865022,-0.0316991359,-0.1333940327,-0.0040781461,0.0753596276,-0.0155485496,0.0601697303,0.035255827
George_Robertson,22,-0.1411151737,0.0508637652,-0.0455044173,-0.0468198285,-0.1684127599,-0.021650685,-0.0265134815,-0.1542376578,0.049360387,-0.1556687504,0.1473593563,-0.0676335469,-0.1998597085,-0.0334332362,-0.0327540785,0.1602672189,-0.1084617078,-0.0914234146,-0.2044430673,-0.0948290154,-0.0355251692,0.1156864986,-0.0297232214,-0.0188074932,-0.0678820536,-0.2491865158,-0.0314638689,-0.0167329796,0.0293043256,-0.0085288193,0.0591047034,0.0758187994,-0.209694922,-0.0212460496,0.029765591,0.0302296281,-0.0673997402,-0.0971779674,0.1622618437,0.0398363844,-0.1353080422,0.0413193256,0.0421885923,0.2162075341,0.2118967175,-0.0822653174,-0.0026898067,-0.0715497136,0.131026268,-0.2445634156,0.0231698845,0.0643173754,0.1663230658,0.043545913,0.0856796876,-0.0839580223,0.0373988263,0.151867047,-0.1665418744,0.0295429043,0.0951483324,-0.0473294333,-0.1032178476,-0.1006525308,0.1565961838,0.1128475666,-0.1038848311,-0.154643476,0.1719304621,-0.1687617898,-0.0892920867,-0.0238425359,-0.0230822805,-0.1412650049,-0.2866086066,0.0531430878,0.2508574724,0.2032249868,-0.2313887626,0.007017863,0.0131281167,0.011190352,0.0556277148,0.0603468046,-0.0717005506,-0.1020466685,-0.0174924638,-0.0466058962,0.1718215197,0.0132499551,-0.0542199984,0.3117351532,0.0422952212,-0.1084030643,0.0489375144,-0.016516624,-0.0860574394,-0.0770345628,-0.0193272159,0.0011647386,0.0778188556,-0.1647165269,0.0243152063,0.1440999955,-0.1379553378,0.2497782409,-0.1276554167,0.0879451334,0.066009298,-0.026611656,-0.0493525192,0.0135901952,0.1049178615,-0.1737912297,0.1492153853,0.0816279128,-0.0377750173,0.137392357,0.1025559828,0.1108295396,-0.0044800667,0.1033795625,-0.1793701798,-0.1846432984,0.0387525298,-0.0439054444,-0.0002318872,0.101703614
